,maxtempC,mintempC,uvIndex,HeatIndexC,WindGustKmph,humidity,tempC,windspeedKmph,Brent_Prices,Henry_Hub_Price,WTI_Prices,elec_price
2021-08-04 00:00:00,20,14,4,15,17,90,15,9,70.99,4.2,68.19,86.1
2021-08-04 01:00:00,20,14,4,15,18,90,15,9,71.09068479303845,4.206137403209866,68.26764912280127,80.23
2021-08-04 02:00:00,20,14,4,14,20,91,14,10,71.1867810533489,4.2119947423724975,68.34184324941693,77.02
2021-08-04 03:00:00,20,14,4,14,21,91,14,11,71.2782887809314,4.217572017487894,68.41258237984697,76.54
2021-08-04 04:00:00,20,14,4,14,19,89,14,11,71.3652079757859,4.222869228556058,68.47986651409138,77.51
2021-08-04 05:00:00,20,14,4,14,18,87,14,10,71.44753863791242,4.227886375576984,68.54369565215018,83.3
2021-08-04 06:00:00,20,14,4,15,16,85,15,10,71.52528076731096,4.232623458550677,68.60406979402336,96.18
2021-08-04 07:00:00,20,14,4,16,16,81,16,11,71.59843436398153,4.237080477477134,68.66098893971092,108.11
2021-08-04 08:00:00,20,14,4,17,15,77,17,11,71.6669994279241,4.241257432356358,68.71445308921287,123.01
2021-08-04 09:00:00,20,14,4,18,15,73,18,12,71.73097595913869,4.245154323188345,68.7644622425292,114.68
2021-08-04 10:00:00,20,14,4,18,15,70,18,12,71.79036395762532,4.248771149973099,68.81101639965992,110.77
2021-08-04 11:00:00,20,14,4,19,16,68,19,12,71.84516342338397,4.252107912710618,68.85411556060501,101.98
2021-08-04 12:00:00,20,14,4,20,16,65,20,13,71.8953743564146,4.255164611400902,68.89375972536448,98.44
2021-08-04 13:00:00,20,14,4,20,17,63,20,13,71.94099675671728,4.257941246043951,68.92994889393835,95.91
2021-08-04 14:00:00,20,14,4,20,18,61,20,13,71.98203062429198,4.260437816639766,68.96268306632658,90.83
2021-08-04 15:00:00,20,14,4,20,19,60,20,14,72.0184759591387,4.262654323188345,68.99196224252918,90.02
2021-08-04 16:00:00,20,14,4,19,21,63,19,14,72.05033276125744,4.26459076568969,69.0177864225462,88.91
2021-08-04 17:00:00,20,14,4,18,23,67,18,15,72.07760103064818,4.266247144143801,69.04015560637758,95.97
2021-08-04 18:00:00,20,14,4,18,25,70,18,15,72.10028076731096,4.267623458550676,69.05906979402334,107.46
2021-08-04 19:00:00,20,14,4,17,24,74,17,15,72.11837197124574,4.268719708910316,69.07452898548348,128.83
2021-08-04 20:00:00,20,14,4,16,24,78,16,14,72.13187464245256,4.269535895222724,69.08653318075804,123.92
2021-08-04 21:00:00,20,14,4,15,23,81,15,14,72.14078878093139,4.2700720174878946,69.09508237984694,110.09
2021-08-04 22:00:00,20,14,4,15,23,83,15,12,72.14511438668224,4.270328075705831,69.10017658275025,99.22
2021-08-04 23:00:00,20,14,4,15,22,85,15,11,72.14485145970511,4.270304069876533,69.10181578946793,90.03
2021-08-05 00:00:00,22,13,4,14,21,87,14,10,72.14,4.27,69.1,85.53
2021-08-05 01:00:00,22,13,4,14,20,87,14,10,72.1305600075669,4.269415866076232,69.09472921434643,80.99
2021-08-05 02:00:00,22,13,4,14,18,88,14,9,72.1165314824058,4.268551668105229,69.08600343250725,78.15
2021-08-05 03:00:00,22,13,4,13,17,88,13,9,72.09791442451677,4.267407406086992,69.07382265448246,78.02
2021-08-05 04:00:00,22,13,4,14,15,86,14,8,72.07470883389973,4.26598308002152,69.05818688027205,78.68
2021-08-05 05:00:00,22,13,4,14,13,83,14,8,72.04691471055472,4.264278689908814,69.03909610987601,82.89
2021-08-05 06:00:00,22,13,4,15,11,81,15,8,72.01453205448172,4.262294235748873,69.01655034329437,98.02
2021-08-05 07:00:00,22,13,4,16,11,76,16,8,71.97756086568073,4.260029717541696,68.9905495805271,124.94
2021-08-05 08:00:00,22,13,4,17,10,71,17,8,71.93600114415179,4.257485135287285,68.96109382157422,126.06
2021-08-05 09:00:00,22,13,4,18,10,66,18,8,71.88985288989484,4.25466048898564,68.92818306643572,115.28
2021-08-05 10:00:00,22,13,4,20,10,62,19,8,71.83911610290991,4.251555778636759,68.8918173151116,108.14
2021-08-05 11:00:00,22,13,4,21,10,58,20,8,71.78379078319702,4.248171004240643,68.85199656760186,101.0
2021-08-05 12:00:00,22,13,4,23,10,54,21,8,71.72387693075613,4.244506165797294,68.80872082390651,99.0
2021-08-05 13:00:00,22,13,4,23,8,53,22,7,71.6619647876103,4.240778741717871,68.76365729099024,88.79
2021-08-05 14:00:00,22,13,4,24,6,51,22,5,71.60064459578254,4.237206210413534,68.71847317581772,82.99
2021-08-05 15:00:00,22,13,4,25,4,50,22,4,71.53991635527291,4.233788571884286,68.673168478389,81.48
2021-08-05 16:00:00,22,13,4,24,5,53,22,4,71.47978006608135,4.230525826130127,68.62774319870402,84.96
2021-08-05 17:00:00,22,13,4,23,5,56,21,4,71.42023572820787,4.227417973151054,68.58219733676283,91.59
2021-08-05 18:00:00,22,13,4,22,6,59,21,4,71.36128334165248,4.224465012947069,68.5365308925654,107.36
2021-08-05 19:00:00,22,13,4,21,8,62,20,5,71.30292290641519,4.221666945518172,68.49074386611174,110.83
2021-08-05 20:00:00,22,13,4,20,9,64,20,6,71.24515442249597,4.219023770864361,68.44483625740185,111.48
2021-08-05 21:00:00,22,13,4,19,10,66,19,6,71.18797788989485,4.216535488985641,68.39880806643575,97.05
2021-08-05 22:00:00,22,13,4,18,11,73,18,6,71.1313933086118,4.214202099882006,68.35265929321338,83.0
2021-08-05 23:00:00,22,13,4,17,11,79,17,6,71.07540067864684,4.212023603553459,68.30638993773479,70.6
2021-08-06 00:00:00,24,15,5,16,11,86,16,6,71.02,4.21,68.26,64.61
2021-08-06 01:00:00,24,15,5,16,12,87,16,7,70.9651912726712,4.20813128922163,68.21348948000895,63.01
2021-08-06 02:00:00,24,15,5,15,13,88,15,7,70.91097449666051,4.206417471218345,68.16685837776168,62.42
2021-08-06 03:00:00,24,15,5,15,14,89,15,8,70.85734967196791,4.20485854599015,68.12010669325818,63.18
2021-08-06 04:00:00,24,15,5,15,15,87,15,8,70.8043167985934,4.203454513537042,68.07323442649846,63.31
2021-08-06 05:00:00,24,15,5,15,15,85,15,9,70.75187587653697,4.20220537385902,68.0262415774825,66.0
2021-08-06 06:00:00,24,15,5,16,15,83,16,10,70.70002690579865,4.201111126956088,67.97912814621031,80.64
2021-08-06 07:00:00,24,15,5,17,15,78,17,11,70.64876988637839,4.200171772828243,67.93189413268188,89.0
2021-08-06 08:00:00,24,15,5,18,15,73,18,12,70.59810481827624,4.199387311475486,67.88453953689724,94.15
2021-08-06 09:00:00,24,15,5,19,15,69,19,13,70.54803170149216,4.198757742897817,67.83706435885635,85.37
2021-08-06 10:00:00,24,15,5,21,16,63,21,14,70.49855053602619,4.198283067095234,67.78946859855925,76.95
2021-08-06 11:00:00,24,15,5,22,17,57,22,15,70.44966132187828,4.1979632840677406,67.74175225600592,68.45
2021-08-06 12:00:00,24,15,5,24,18,51,23,16,70.40136405904848,4.197798393815334,67.69391533119634,64.27
2021-08-06 13:00:00,24,15,5,24,18,49,23,15,70.35365874753674,4.197788396338014,67.64595782413053,59.15
2021-08-06 14:00:00,24,15,5,25,18,47,24,15,70.30654538734309,4.197933291635783,67.59787973480852,55.08
2021-08-06 15:00:00,24,15,5,25,18,45,24,14,70.26002397846757,4.19823307970864,67.54968106323025,55.56
2021-08-06 16:00:00,24,15,5,24,18,50,24,14,70.2140945209101,4.198687760556584,67.50136180939576,58.55
2021-08-06 17:00:00,24,15,5,23,19,55,23,13,70.16875701467073,4.199297334179616,67.45292197330502,64.41
2021-08-06 18:00:00,24,15,5,22,20,60,22,13,70.12401145974944,4.2000618005777355,67.40436155495809,77.36
2021-08-06 19:00:00,24,15,5,21,21,66,21,13,70.07985785614625,4.200981159750943,67.3556805543549,84.81
2021-08-06 20:00:00,24,15,5,19,21,72,19,12,70.03629620386114,4.202055411699238,67.3068789714955,84.23
2021-08-06 21:00:00,24,15,5,18,22,78,18,12,69.99332650289412,4.203284556422621,67.25795680637987,80.98
2021-08-06 22:00:00,24,15,5,17,24,81,17,13,69.95094875324517,4.20466859392109,67.20891405900798,79.24
2021-08-06 23:00:00,24,15,5,16,26,84,16,13,69.90916295491434,4.206207524194649,67.15975072937988,67.56
2021-08-07 00:00:00,25,14,6,15,28,87,15,14,69.86796910790159,4.207901347243295,67.11046681749556,64.53
2021-08-07 01:00:00,25,14,6,15,27,88,15,13,69.8273672122069,4.209750063067027,67.06106232335497,59.03
2021-08-07 02:00:00,25,14,6,15,25,89,15,13,69.78735726783032,4.211753671665848,67.0115372469582,57.78
2021-08-07 03:00:00,25,14,6,14,24,90,14,12,69.74793927477184,4.213912173039757,66.96189158830518,56.87
2021-08-07 04:00:00,25,14,6,15,22,87,15,12,69.70911323303142,4.216225567188753,66.91212534739593,57.84
2021-08-07 05:00:00,25,14,6,15,20,85,15,12,69.67087914260911,4.218693854112838,66.86223852423045,60.51
2021-08-07 06:00:00,25,14,6,16,18,83,16,11,69.63323700350489,4.22131703381201,66.81223111880874,60.56
2021-08-07 07:00:00,25,14,6,18,17,76,17,11,69.59618681571872,4.224095106286268,66.76210313113077,62.31
2021-08-07 08:00:00,25,14,6,20,15,69,18,12,69.55972857925069,4.227028071535617,66.71185456119663,63.99
2021-08-07 09:00:00,25,14,6,22,14,63,20,12,69.52386229410071,4.230115929560052,66.66148540900622,59.9
2021-08-07 10:00:00,25,14,6,23,14,58,21,11,69.48858796026883,4.233358680359574,66.61099567455959,56.14
2021-08-07 11:00:00,25,14,6,24,13,52,22,11,69.45390557775504,4.236756323934184,66.56038535785673,53.7
2021-08-07 12:00:00,25,14,6,25,12,47,24,10,69.41981514655933,4.240308860283882,66.50965445889764,53.53
2021-08-07 13:00:00,25,14,6,25,10,46,24,8,69.38713703766831,4.243837771849192,66.46031298206987,51.42
2021-08-07 14:00:00,25,14,6,25,7,45,25,6,69.35669162206861,4.247164541070635,66.41387093176101,53.06
2021-08-07 15:00:00,25,14,6,26,5,44,25,4,69.32847889976019,4.250289167948215,66.37032830797102,52.9
2021-08-07 16:00:00,25,14,6,26,12,52,24,9,69.30249887074308,4.25321165248193,66.32968511069994,56.24
2021-08-07 17:00:00,25,14,6,26,19,59,24,13,69.27875153501724,4.255931994671777,66.29194133994774,68.29
2021-08-07 18:00:00,25,14,6,26,26,67,23,18,69.25723689258272,4.258450194517761,66.25709699571443,76.2
2021-08-07 19:00:00,25,14,6,24,25,74,22,17,69.23795494343948,4.260766252019881,66.22515207800004,79.83
2021-08-07 20:00:00,25,14,6,23,23,82,21,16,69.22090568758755,4.262880167178133,66.19610658680452,74.9
2021-08-07 21:00:00,25,14,6,22,22,90,19,15,69.2060891250269,4.264791939992523,66.16996052212788,69.0
2021-08-07 22:00:00,25,14,6,20,21,91,18,15,69.19350525575757,4.266501570463046,66.14671388397015,64.19
2021-08-07 23:00:00,25,14,6,18,21,93,17,14,69.18315407977953,4.268009058589703,66.1263666723313,58.02
2021-08-08 00:00:00,21,15,4,16,20,94,16,14,69.1750355970928,4.269314404372497,66.10891888721136,15.84
2021-08-08 01:00:00,21,15,4,16,21,93,16,14,69.16914980769734,4.270417607811424,66.0943705286103,1.25
2021-08-08 02:00:00,21,15,4,15,22,92,15,15,69.16549671159319,4.2713186689064875,66.08272159652812,0.67
2021-08-08 03:00:00,21,15,4,15,24,91,15,15,69.16407630878034,4.272017587657686,66.07397209096486,0.51
2021-08-08 04:00:00,21,15,4,15,26,89,15,17,69.16488859925877,4.272514364065018,66.06812201192045,-0.13
2021-08-08 05:00:00,21,15,4,15,29,87,15,19,69.16793358302851,4.272808998128485,66.06517135939497,-0.08
2021-08-08 06:00:00,21,15,4,16,31,85,16,21,69.17321126008954,4.272901489848088,66.06512013338836,-0.21
2021-08-08 07:00:00,21,15,4,17,32,80,17,23,69.1807216304419,4.272791839223825,66.06796833390065,-0.44
2021-08-08 08:00:00,21,15,4,18,32,74,18,24,69.19046469408552,4.272480046255699,66.07371596093185,-0.17
2021-08-08 09:00:00,21,15,4,19,33,68,19,26,69.20244045102045,4.271966110943706,66.08236301448191,-4.37
2021-08-08 10:00:00,21,15,4,20,34,64,20,27,69.21664890124667,4.271250033287847,66.09390949455087,-9.86
2021-08-08 11:00:00,21,15,4,22,34,59,20,29,69.2330900447642,4.2703318132881245,66.10835540113874,-14.0
2021-08-08 12:00:00,21,15,4,23,35,55,21,30,69.25176388157301,4.269211450944536,66.12570073424547,-20.06
2021-08-08 13:00:00,21,15,4,23,36,54,21,30,69.27267041167313,4.267888946257083,66.14594549387112,-43.3
2021-08-08 14:00:00,21,15,4,22,36,54,21,30,69.29580963506453,4.266364299225764,66.16908968001563,-63.03
2021-08-08 15:00:00,21,15,4,22,36,53,21,29,69.32118155174726,4.264637509850581,66.19513329267907,-52.43
2021-08-08 16:00:00,21,15,4,21,36,57,20,27,69.34878616172126,4.262708578131533,66.22407633186138,-28.6
2021-08-08 17:00:00,21,15,4,20,36,60,20,26,69.37862346498656,4.2605775040686185,66.25591879756259,-4.37
2021-08-08 18:00:00,21,15,4,19,36,64,19,24,69.41069346154316,4.2582442876618405,66.29066068978268,40.14
2021-08-08 19:00:00,21,15,4,18,36,67,18,23,69.44499615139105,4.255708928911196,66.32830200852167,61.75
2021-08-08 20:00:00,21,15,4,17,35,70,17,22,69.48153153453026,4.2529714278166875,66.36884275377956,68.05
2021-08-08 21:00:00,21,15,4,16,35,73,16,21,69.52029961096075,4.250031784378313,66.41228292555633,65.9
2021-08-08 22:00:00,21,15,4,16,33,74,16,19,69.56130038068252,4.246889998596074,66.458622523852,63.73
2021-08-08 23:00:00,21,15,4,15,32,75,15,18,69.60453384369563,4.243546070469971,66.50786154866657,56.58
2021-08-09 00:00:00,23,13,5,14,30,75,14,17,69.65,4.24,66.56,44.04
2021-08-09 01:00:00,23,13,5,14,29,78,14,16,69.6976988495957,4.236251787186166,66.61503787785234,39.2
2021-08-09 02:00:00,23,13,5,13,28,80,13,15,69.74763039248266,4.232301432028466,66.67297518222358,38.27
2021-08-09 03:00:00,23,13,5,13,27,82,13,14,69.79979462866093,4.228148934526901,66.7338119131137,31.92
2021-08-09 04:00:00,23,13,5,13,25,80,13,14,69.85419155813051,4.223794294681472,66.79754807052272,37.33
2021-08-09 05:00:00,23,13,5,14,24,79,14,14,69.91082118089136,4.219237512492177,66.86418365445061,50.86
2021-08-09 06:00:00,23,13,5,14,22,77,14,14,69.96968349694356,4.214478587959018,66.93371866489744,72.21
2021-08-09 07:00:00,23,13,5,16,22,71,16,15,70.030778506287,4.209517521081993,67.0061531018631,82.39
2021-08-09 08:00:00,23,13,5,17,21,65,17,16,70.09410620892176,4.204354311861102,67.0814869653477,86.9
2021-08-09 09:00:00,23,13,5,18,21,59,18,17,70.15966660484781,4.198988960296347,67.15972025535117,79.13
2021-08-09 10:00:00,23,13,5,20,21,54,20,18,70.22745969406517,4.1934214663877265,67.24085297187352,65.49
2021-08-09 11:00:00,23,13,5,21,21,49,21,18,70.29748547657381,4.18765183013524,67.32488511491479,58.02
2021-08-09 12:00:00,23,13,5,23,21,43,22,18,70.36974395237377,4.1816800515388906,67.41181668447494,59.32
2021-08-09 13:00:00,23,13,5,23,22,43,22,18,70.44235320661298,4.175684938893388,67.49920913341738,54.24
2021-08-09 14:00:00,23,13,5,24,23,42,23,18,70.51343132443938,4.169845300493449,67.58462391460552,50.85
2021-08-09 15:00:00,23,13,5,24,24,41,23,18,70.58297830585302,4.164161136339073,67.66806102803936,54.97
2021-08-09 16:00:00,23,13,5,24,22,45,22,15,70.65099415085382,4.158632446430259,67.74952047371886,56.95
2021-08-09 17:00:00,23,13,5,23,20,48,22,13,70.71747885944187,4.1532592307670075,67.82900225164407,74.96
2021-08-09 18:00:00,23,13,5,22,18,52,21,11,70.78243243161712,4.148041489349319,67.90650636181499,91.37
2021-08-09 19:00:00,23,13,5,21,18,56,21,11,70.84585486737957,4.142979222177192,67.9820328042316,102.91
2021-08-09 20:00:00,23,13,5,20,19,59,20,10,70.90774616672924,4.138072429250629,68.0555815788939,107.61
2021-08-09 21:00:00,23,13,5,19,20,63,19,10,70.96810632966613,4.133321110569629,68.12715268580189,103.0
2021-08-09 22:00:00,23,13,5,18,21,69,18,10,71.02693535619021,4.1287252661341896,68.19674612495555,96.34
2021-08-09 23:00:00,23,13,5,16,21,75,16,11,71.0842332463015,4.124284895944315,68.26436189635493,83.65
2021-08-10 00:00:00,24,14,5,15,22,81,15,11,71.14,4.12,68.33,73.65
2021-08-10 01:00:00,24,14,5,15,22,82,15,11,71.19423561728571,4.11587057830125,68.39366043589077,70.96
2021-08-10 02:00:00,24,14,5,14,21,83,14,11,71.24694009815865,4.1118966308480625,68.45534320402722,67.29
2021-08-10 03:00:00,24,14,5,14,21,84,14,11,71.29811344261879,4.108078157640437,68.51504830440936,64.62
2021-08-10 04:00:00,24,14,5,15,20,82,15,11,71.34775565066613,4.104415158678374,68.5727757370372,66.93
2021-08-10 05:00:00,24,14,5,15,19,80,15,11,71.39586672230067,4.100907633961874,68.62852550191074,70.47
2021-08-10 06:00:00,24,14,5,16,18,77,16,12,71.44244665752245,4.097555583490937,68.68229759902998,85.96
2021-08-10 07:00:00,24,14,5,18,17,71,17,12,71.4874954563314,4.094359007265561,68.73409202839488,105.23
2021-08-10 08:00:00,24,14,5,20,16,65,18,12,71.5310131187276,4.09131790528575,68.7839087900055,115.0
2021-08-10 09:00:00,24,14,5,22,15,59,20,13,71.57299964471099,4.088432277551499,68.83174788386182,106.35
2021-08-10 10:00:00,24,14,5,23,15,55,21,12,71.61345503428159,4.085702124062813,68.87760930996382,97.28
2021-08-10 11:00:00,24,14,5,24,14,52,22,11,71.6523792874394,4.083127444819689,68.92149306831152,88.12
2021-08-10 12:00:00,24,14,5,25,13,48,23,10,71.68977240418442,4.080708239822126,68.9633991589049,84.6
2021-08-10 13:00:00,24,14,5,25,15,47,23,12,71.72543257087133,4.0784875314937015,69.00324415006907,79.91
2021-08-10 14:00:00,24,14,5,25,16,46,23,13,71.75915797385478,4.076508342257989,69.04094461012905,74.07
2021-08-10 15:00:00,24,14,5,25,18,45,24,14,71.7909486131348,4.074770672114988,69.07650053908489,75.49
2021-08-10 16:00:00,24,14,5,24,21,52,23,15,71.82080448871137,4.073274521064698,69.10991193693653,80.35
2021-08-10 17:00:00,24,14,5,24,24,59,22,17,71.8487256005845,4.0720198891071195,69.14117880368404,89.51
2021-08-10 18:00:00,24,14,5,24,27,65,21,18,71.8747119487542,4.071006776242253,69.17030113932738,104.54
2021-08-10 19:00:00,24,14,5,22,25,72,20,17,71.89876353322043,4.070235182470098,69.19727894386656,116.29
2021-08-10 20:00:00,24,14,5,20,23,78,18,15,71.92088035398322,4.069705107790655,69.22211221730156,137.06
2021-08-10 21:00:00,24,14,5,18,21,85,17,14,71.94106241104258,4.069416552203924,69.24480095963241,120.0
2021-08-10 22:00:00,24,14,5,17,20,87,17,12,71.95930970439849,4.069369515709904,69.2653451708591,111.6
2021-08-10 23:00:00,24,14,5,16,18,90,16,11,71.97562223405096,4.069563998308596,69.28374485098163,92.25
2021-08-11 00:00:00,24,15,5,15,17,93,15,9,71.99,4.07,69.3,91.07
2021-08-11 01:00:00,24,15,5,15,17,93,15,9,72.00244300224557,4.070677520784114,69.3141106179142,85.1
2021-08-11 02:00:00,24,15,5,15,18,93,15,9,72.01295124078771,4.071596560660941,69.32607670472423,83.93
2021-08-11 03:00:00,24,15,5,15,18,93,15,9,72.0215247156264,4.07275711963048,69.33589826043011,82.1
2021-08-11 04:00:00,24,15,5,15,16,90,15,9,72.02816342676165,4.07415919769273,69.3435752850318,82.32
